id,joined,leaved
99461,1450776757939,1450776760657
99449,1450776744519,1450776751469
99521,1450776781104,1450776781135
99526,1450776784582,1450776784629
99529,1450776788101,1450776788148
99573,1450776803369,1450776817878
99631,1450776844936,1450776846406
99660,1450776865874,1450776871739
99681,1450776883763,1450776883810
99723,1450776893868,1450776908444
99725,1450776926580,1450776926611
99754,1450776942783,1450776942798
99756,1450776947394,1450776947581
99768,1450776956420,1450776956435
99775,1450776961881,1450776962054
99789,1450776975057,1450776975120
99810,1450776987847,1450776993671
99859,1450777010241,1450777013476
99850,1450777003167,1450777004433
99878,1450777025681,1450777038444
99883,1450777042400,1450777044106
99894,1450777058589,1450777059902
99909,1450777072759,1450777083338
99928,1450777091560,1450777093045
99947,1450777105189,1450777115072
99949,1450777121955,1450777123674
99957,1450777130088,1450777130135
99967,1450777133589,1450777140439
100005,1450777149385,1450777154960
100015,1450777163895,1450777176940
100021,1450777181332,1450777182442
100048,1450777197160,1450777197175
100041,1450777191135,1450777191166
100065,1450777217342,1450777217420
100077,1450777233052,1450777238382
100096,1450777264938,1450777265110
100088,1450777251197,1450777256135
100120,1450777279857,1450777285212
100141,1450777293316,1450777294240
100178,1450777319926,1450777319957
100174,1450777316747,1450777316809
100225,1450777342164,1450777342226
100254,1450777356529,1450777356560
100278,1450777369256,1450777369287
100289,1450777389578,1450777389593
100286,1450777383373,1450777386312
100330,1450777412868,1450777418227
100340,1450777430480,1450777430511
100353,1450777439234,1450777441344
100354,1450777445311,1450777445334
100357,1450777455392,1450777455439
100369,1450777472164,1450777473132
100361,1450777465093,1450777467658
100406,1450777501949,1450777509795
100441,1450777529371,1450777534132
100452,1450777552771,1450777552818
100447,1450777541114,1450777546643
100460,1450777564203,1450777569138
100470,1450777579587,1450777579634
100485,1450777592120,1450777596789
100520,1450777617547,1450777620382
100538,1450777628943,1450777628974
100540,1450777631866,1450777631897
100542,1450777638799,1450777638846
100574,1450777653794,1450777654841
100594,1450777664648,1450777664683
100598,1450777670325,1450777674830
100612,1450777691345,1450777691486
100614,1450777695672,1450777705846
100617,1450777712269,1450777712300
100646,1450777732139,1450777734357
100623,1450777724458,1450777724489
100656,1450777752368,1450777752368
100655,1450777745453,1450777745640
100677,1450777767721,1450777767772
100696,1450777775610,1450777775797
100700,1450777780540,1450777782852
100716,1450777785939,1450777787033
100717,1450777803412,1450777803459
100730,1450777814519,1450777814550
100739,1450777824065,1450777824097
100740,1450777826932,1450777826982
100759,1450777837994,1450777843541
100776,1450777859873,1450777859905
100783,1450777868415,1450777870998
100809,1450777890723,1450777890801
100815,1450777896481,1450777896528
100826,1450777907976,1450777924004
100830,1450777927666,1450777932032
100850,1450777939782,1450777939798
100877,1450777947143,1450777947198
100889,1450777957540,1450777957555
100879,1450777952827,1450777952859
100905,1450777967818,1450777969006
100893,1450777962736,1450777962783
100934,1450777980925,1450777981519
100938,1450777985972,1450777986019
100942,1450777989399,1450778009449
100953,1450778020751,1450778025139
100959,1450778028932,1450778028963
100977,1450778036555,1450778039089
101016,1450778052127,1450778053315
101026,1450778056979,1450778063674
101027,1450778070914,1450778074491
101050,1450778085308,1450778091562
101057,1450778108111,1450778108158
101052,1450778103380,1450778104915
101065,1450778126884,1450778126931
101078,1450778137919,1450778137966
101082,1450778155554,1450778155601
101113,1450778176383,1450778176429
101099,1450778161843,1450778170915
101123,1450778187127,1450778209719
101125,1450778214174,1450778214190
101129,1450778217203,1450778217219
101136,1450778225117,1450778225242
101142,1450778230581,1450778230675
101148,1450778240161,1450778242489
101167,1450778249447,1450778249494
101177,1450778257252,1450778259663
101221,1450778271166,1450778271416
101223,1450778274979,1450778283902
101224,1450778289731,1450778290106
101231,1450778297008,1450778299124
101236,1450778304957,1450778315894
101245,1450778326389,1450778326436
101247,1450778329344,1450778329391
101251,1450778339775,1450778339853
101266,1450778354899,1450778359461
101268,1450778366021,1450778366052
101275,1450778379958,1450778388389
101284,1450778401391,1450778401438
101279,1450778394100,1450778397024
101320,1450778424355,1450778434443
101338,1450778448453,1450778451281
101371,1450778496600,1450778496616
101370,1450778471016,1450778488625
101399,1450778520666,1450778536898
101423,1450778551264,1450778566714
101434,1450778575174,1450778580373
101438,1450778583466,1450778583638
101461,1450778597056,1450778597137
101453,1450778593046,1450778593093
101491,1450778613695,1450778613758
101503,1450778620035,1450778620067
101512,1450778630418,1450778630466
101556,1450778652580,1450778652595
101546,1450778649075,1450778649107
101560,1450778658129,1450778658144
101583,1450778666349,1450778668380
101606,1450778682184,1450778682200
101608,1450778690628,1450778691431
101611,1450778695942,1450778696020
101658,1450778736186,1450778740358
101660,1450778745913,1450778745944
101673,1450778759211,1450778759260
101688,1450778774573,1450778774605
101706,1450778793886,1450778793969
101692,1450778784027,1450778784043
101754,1450778809911,1450778809958
101762,1450778823607,1450778823654
101765,1450778827069,1450778836050
101773,1450778843698,1450778844948
101814,1450778861366,1450778862475
101830,1450778876110,1450778876157
101820,1450778870452,1450778870467
101846,1450778886256,1450778892158
101881,1450778910596,1450778910643
101896,1450778924960,1450778924976
101886,1450778915131,1450778915131
101911,1450778939466,1450778941315
101947,1450778960893,1450778960924
101952,1450778971691,1450778975774
101954,1450778982226,1450778982257
101955,1450778987860,1450778993824
101968,1450779002647,1450779002681
101984,1450779008238,1450779013926
101991,1450779025475,1450779040651
101997,1450779044118,1450779044150
102004,1450779062939,1450779062970
101999,1450779053135,1450779053166
102024,1450779074279,1450779074326
102032,1450779081086,1450779087822
102063,1450779105331,1450779105785
102071,1450779110015,1450779119149
102103,1450779138481,1450779138591
102104,1450779143766,1450779149308
102112,1450779155843,1450779155874
102119,1450779162535,1450779171689
102141,1450779182071,1450779184301
102145,1450779188066,1450779195435
102153,1450779198530,1450779198687
102209,1450779224557,1450779240501
102212,1450779243929,1450779246262
102224,1450779265984,1450779266032
102217,1450779255014,1450779257601
102242,1450779281727,1450779283089
102275,1450779305370,1450779305401
102280,1450779314749,1450779314780
102283,1450779319450,1450779319559
102307,1450779330196,1450779330245
102320,1450779342823,1450779342858
102323,1450779352611,1450779352866
102332,1450779357492,1450779362586
102336,1450779367808,1450779367840
102350,1450779372520,1450779372692
102352,1450779379464,1450779389011
102376,1450779410932,1450779417167
102393,1450779428919,1450779430107
102396,1450779435173,1450779435267
102397,1450779439718,1450779445785
102405,1450779456152,1450779486632
102456,1450779513386,1450779515686
102458,1450779519779,1450779520177
102476,1450779529079,1450779529473
102485,1450779537917,1450779538662
102493,1450779543342,1450779549159
102509,1450779557386,1450779559699
102540,1450779573729,1450779573776
102565,1450779583384,1450779589502
102587,1450779603033,1450779613341
102600,1450779625682,1450779625697
102603,1450779631203,1450779631219
102637,1450779663223,1450779663271
102651,1450779674725,1450779674741
102689,1450779726128,1450779726175
102702,1450779738214,1450779738260
102705,1450779745741,1450779750731
102738,1450779772768,1450779774651
102734,1450779766688,1450779768094
102763,1450779790440,1450779804129
102769,1450779809438,1450779810069
102780,1450779817110,1450779817141
102785,1450779826507,1450779831091
102787,1450779835811,1450779838982
102820,1450779864982,1450779865017
102815,1450779858816,1450779858927
102863,1450779876986,1450779877033
102897,1450779893820,1450779896242
102908,1450779906124,1450779978385
102914,1450780062112,1450780062508
102910,1450779981097,1450780052749
102921,1450780072540,1450780108523
102940,1450780116188,1450780116219
102959,1450780124025,1450780128080
102976,1450780135509,1450780147655
102982,1450780155054,1450780157462
102984,1450780160864,1450780160899
103006,1450780171391,1450780193555
103008,1450780200963,1450780218969
103009,1450780225082,1450780239142
103029,1450780260478,1450780261049
103014,1450780244794,1450780251541
103030,1450780271756,1450780309691
103048,1450780316232,1450780337699
103094,1450780349345,1450780392865
103098,1450780398668,1450780410301
103136,1450780423065,1450780427723
103145,1450780434987,1450780505250
103152,1450780510182,1450780631631
103157,1450780635449,1450780712253
103172,1450780717757,1450780839764
103177,1450780843780,1450780944299
103181,1450780946856,1450780980034
103186,1450780983696,1450781018142
103190,1450781021023,1450781052784
103213,1450781072073,1450781098212
103217,1450781102370,1450781108975
103232,1450781114954,1450781181324
103238,1450781190070,1450781190105
103243,1450781193095,1450781209973
103248,1450781222638,1450781225287
103244,1450781217818,1450781217850
103281,1450781245930,1450781245995
103297,1450781261971,1450781274261
103303,1450781278932,1450781304015
103305,1450781307621,1450781308934
103309,1450781312360,1450781325199
103311,1450781327900,1450781327935
103342,1450781347262,1450781350940
103362,1450781373915,1450781408706
103376,1450781438452,1450781441949
103372,1450781418082,1450781432395
103422,1450781479847,1450781487017
103428,1450781500697,1450781505690
103439,1450781515934,1450781515971
103443,1450781531618,1450781537450
103459,1450781559584,1450781561049
103448,1450781543364,1450781553366
103473,1450781574574,1450781574628
103478,1450781581722,1450781582813
103487,1450781587037,1450781587076
103498,1450781597616,1450781597684
103505,1450781601516,1450781603316
103511,1450781611217,1450781612377
103526,1450781622738,1450781622848
103515,1450781617508,1450781617564
103545,1450781635612,1450781647248
103549,1450781651872,1450781651907
103560,1450781657423,1450781661579
103566,1450781670505,1450781684872
103579,1450781698190,1450781747038
103587,1450781759404,1450781884070
103636,1450781895188,1450782014392
103676,1450782039082,1450782039116
103707,1450782063262,1450782063314
103716,1450782069414,1450782072112
103725,1450782078716,1450782078750
103732,1450782089325,1450782091034
103727,1450782083455,1450782083490
103750,1450782103107,1450782103161
103756,1450782118385,1450782118415
103771,1450782131286,1450782132196
103776,1450782142485,1450782162900
103782,1450782166451,1450782166486
103788,1450782171622,1450782184345
103809,1450782203744,1450782213440
103855,1450782242981,1450782243815
103871,1450782253189,1450782253222
103874,1450782255958,1450782263658
103900,1450782276712,1450782276808
103902,1450782302706,1450782305288
103920,1450782320622,1450782368117
103936,1450782390029,1450782390064
103937,1450782395484,1450782401590
103940,1450782405051,1450782405087
103943,1450782413068,1450782413267
103963,1450782421684,1450782421725
103966,1450782426425,1450782458448
103972,1450782468395,1450782497529
103979,1450782513481,1450782513535
104000,1450782528917,1450782543285
104012,1450782555648,1450782555691
104021,1450782565638,1450782583144
104062,1450782612896,1450782620181
104080,1450782630320,1450782641524
104112,1450782659465,1450782659492
104119,1450782664597,1450782665874
104121,1450782671873,1450782671915
104141,1450782683999,1450782697196
104152,1450782704712,1450782706125
104158,1450782715684,1450782735713
104160,1450782740745,1450782740775
104162,1450782746204,1450782749595
104169,1450782765161,1450782765197
104193,1450782776466,1450782779792
104217,1450782795138,1450782804465
104219,1450782814685,1450782817925
104247,1450782846259,1450782846289
104246,1450782841128,1450782842064
104274,1450782863906,1450782865107
104305,1450782885932,1450782885967
104312,1450782898912,1450782906606
104314,1450782915206,1450782917438
104320,1450782926291,1450782937451
104325,1450782944600,1450782947478
104327,1450782952401,1450782952433
104346,1450782983697,1450782983831
104332,1450782966485,1450782974238
104355,1450782997284,1450782998642
104357,1450783006038,1450783008626
104372,1450783019308,1450783019344
104406,1450783037253,1450783037578
104382,1450783027951,1450783027989
104421,1450783052056,1450783056576
104445,1450783070913,1450783070949
104448,1450783074768,1450783074802
104467,1450783089861,1450783089901
104461,1450783081695,1450783084947
104471,1450783099899,1450783110550
104486,1450783115724,1450783115764
104492,1450783122476,1450783128226
104501,1450783133363,1450783140805
104510,1450783148207,1450783148243
104522,1450783166294,1450783166364
104534,1450783178409,1450783178459
104542,1450783184623,1450783184654
104555,1450783192913,1450783199469
104559,1450783205823,1450783205854
104567,1450783218217,1450783222841
104583,1450783232332,1450783232359
104588,1450783245423,1450783247781
